Type	Title	Language	Volume	Author	Co-author1	Co-author2	Translator	Co-translator1	Co-translator2	Editor	Co-editor1	Co-editor2	Illustrator	Publisher	Address	Year	Key	ISBN	DLI	WBPLN	IA	NLI	Source	Image	Progress	Pages	Volumes	Remarks	Notes	Width	Css	Header	Footer
﻿নির্ঘণ্ট:Dialogues,_Intended_to_Facilitate_the_Acquiring_of_the_Bengali_Language.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:Dialogues,_Intended_to_Facilitate_the_Acquiring_of_the_Bengali_Language.djvu	book	কথোপকথন	bn		উইলিয়াম কেরি											শ্রীরামপুর	1818					DialoguesIntendedToFacilitateTheAcq		djvu	6	V								'	
﻿নির্ঘণ্ট:ঘরোয়া.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ঘরোয়া.djvu	book	ঘরোয়া	bn		অবনীন্দ্রনাথ ঠাকুর					বিশ্বভারতী	কলকাতা	1941			http://dli.serc.iisc.ernet.in/bitstream/handle/2015/338697/Gharoya.pdf?sequence	1&isAllowed	y		bub_man_859839253b81c1cc1c25c33d4e095969		djvu	6	C							'	
﻿নির্ঘণ্ট:ললিতাসুন্দরী_ও_কবিতাবলী_-_অধরলাল_সেন.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ললিতাসুন্দরী_ও_কবিতাবলী_-_অধরলাল_সেন.pdf	book	ললিতাসুন্দরী ও কবিতাবলী	bn		অধরলাল সেন											কলকাতা	1878							pdf	3	T				{{W10 রচনা				'	
﻿নির্ঘণ্ট:ইঙ্গিত_-_কৃষ্ণদাস_আচার্য্য_চৌধুরী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ইঙ্গিত_-_কৃষ্ণদাস_আচার্য্য_চৌধুরী.pdf	book	ইঙ্গিত	bn		কৃষ্ণদাস আচার্য চৌধুরী										প্রমোদরঞ্জন ভট্টাচার্য্য	ময়মনসিংহ	1925							pdf	1	T				{{W10 রচনা				'	
﻿নির্ঘণ্ট:স্বপ্নলব্ধ_ভারতবর্ষের_ইতিহাস.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:স্বপ্নলব্ধ_ভারতবর্ষের_ইতিহাস.djvu	book	স্বপ্নলব্ধ ভারতবর্ষের ইতিহাস	bn		ভূদেব মুখোপাধ্যায়										কাশীনাথ ভট্টাচাৰ্য্য	হুগলী	1895							djvu	1	T				{{W10 রচনা				'	
﻿নির্ঘণ্ট:লিপিকা-রবীন্দ্রনাথ_ঠাকুর.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:লিপিকা-রবীন্দ্রনাথ_ঠাকুর.djvu	book	লিপিকা	bn		রবীন্দ্রনাথ ঠাকুর										ইণ্ডিয়ান প্রেস	এলাহাবাদ	1922							djvu	9	C			{{পাতা:লিপিকা-রবীন্দ্রনাথ ঠাকুর.djvu/১৩{{পাতা:লিপিকা-রবীন্দ্রনাথ ঠাকুর.djvu/১৪				'	
﻿নির্ঘণ্ট:আশাকানন.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:আশাকানন.pdf	book	আশাকানন	bn		হেমচন্দ্র বন্দ্যোপাধ্যায়						সজনীকান্ত দাস				বঙ্গীয় সাহিত্য পরিষৎ	কলকাতা	1876							pdf	6	C								'	
﻿নির্ঘণ্ট:নিবেদিতা_-_সরলাবালা_দাসী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:নিবেদিতা_-_সরলাবালা_দাসী.pdf	book	নিবেদিতা	bn		সরলাবালা সরকার										উদ্বোধন কার্য্যালয়	কলকাতা	1912							pdf	1	V								'	
﻿নির্ঘণ্ট:কিশোরদের_মন.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কিশোরদের_মন.djvu	book	কিশোরদের মন	bn		দক্ষিণারঞ্জন মিত্র মজুমদার										প্রবাসী কার্য্যালয়	কলকাতা	1933							djvu	4	V								'	
﻿নির্ঘণ্ট:চিদ্বিলাস_-_বিনয়_কুমার_সান্যাল.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:চিদ্বিলাস_-_বিনয়_কুমার_সান্যাল.pdf	book	চিদ্বিলাস	bn		বিনয় কুমার সান্যাল											ক্ষেত্ৰচন্দ্ৰ বসু মল্লিক	কলকাতা	1908							pdf	1	T				{{W10 রচনা				'	
﻿নির্ঘণ্ট:শ্মশানের_ফুল_-_নরেন্দ্রকৃষ্ণ_চট্টোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:শ্মশানের_ফুল_-_নরেন্দ্রকৃষ্ণ_চট্টোপাধ্যায়.pdf	book	শ্মশানের ফুল	bn		নরেন্দ্রকৃষ্ণ চট্টোপাধ্যায়											কলকাতা	1905							pdf	1	C				{{W10 রচনা				'	
﻿নির্ঘণ্ট:ক্লিওপেট্রা_(নবীনচন্দ্র_সেন).pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ক্লিওপেট্রা_(নবীনচন্দ্র_সেন).pdf	book	ক্লিওপেট্রা	bn		নবীনচন্দ্র সেন										ক্যানিং লাইব্রেরী	কলকাতা	1877							pdf	1	T				{{W10 রচনা				'	
﻿নির্ঘণ্ট:মানিক_গ্রন্থাবলী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মানিক_গ্রন্থাবলী.pdf	book	LITERATURE, bengali (1945)	bn		মানিক বন্দ্যোপাধ্যায়						কলকাতা								pdf	1	OCR							'	
﻿নির্ঘণ্ট:বিবিধ_কাব্য_-_মাইকেল_মধুসূদন_দত্ত.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বিবিধ_কাব্য_-_মাইকেল_মধুসূদন_দত্ত.pdf	book	বিবিধ কাব্য	bn		মাইকেল মধুসূদন দত্ত						ব্রজেন্দ্রনাথ বন্দ্যোপাধ্যায়	সজনীকান্ত দাস			বঙ্গীয় সাহিত্য পরিষৎ	কলকাতা	1940							pdf	1	V				{{W10 রচনা				'	
﻿নির্ঘণ্ট:সতী-দীনেশচন্দ্র_সেন.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সতী-দীনেশচন্দ্র_সেন.djvu	book	সতী	bn		দীনেশচন্দ্র সেন										জিজ্ঞাসা	কলকাতা	1906					bub_man_ea8481b59efb236eeafe76d40787dcd8		djvu	1	T				{{W10 রচনা				'	
﻿নির্ঘণ্ট:কবিতা_ও_গান.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:কবিতা_ও_গান.djvu	book	কবিতা ও গান	bn		স্বর্ণকুমারী দেবী										ভারতী প্রেস	কলকাতা	1895							djvu	1	C				{{W10 রচনা				'	
﻿নির্ঘণ্ট:বিদায়-আরতি.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:বিদায়-আরতি.djvu	book	বিদায়-আরতি	bn		সত্যেন্দ্রনাথ দত্ত					আর, এইচ, শ্রীমানী এণ্ড সন্স									djvu	1	C			{{পাতা:বিদায়-আরতি.djvu/৬{{পাতা:বিদায়-আরতি.djvu/৭{{পাতা:বিদায়-আরতি.djvu/৮				'	
﻿নির্ঘণ্ট:হরিলক্ষ্মী.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:হরিলক্ষ্মী.djvu	book	হরিলক্ষ্মী	bn		শরৎচন্দ্র চট্টোপাধ্যায়					গুরুদাস চট্টোপাধ্যায় এণ্ড সন্স	কলকাতা								djvu	1	C							'	
﻿নির্ঘণ্ট:Vanga_Sahitya_Parichaya_Part_1.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:Vanga_Sahitya_Parichaya_Part_1.djvu	book	বঙ্গ সাহিত্য পরিচয়	bn	প্রথম খণ্ড	দীনেশচন্দ্র সেন										কলকাতা বিশ্ববিদ্যালয়	কলকাতা	1914							djvu	5	C		[[নির্ঘণ্ট:Vanga Sahitya Parichaya Part 1.djvu						'	
﻿নির্ঘণ্ট:সনেট-পঞ্চাশৎ_-_প্রমথ_চৌধুরী.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:সনেট-পঞ্চাশৎ_-_প্রমথ_চৌধুরী.pdf	book	সনেট-পঞ্চাশৎ	bn		প্রমথ চৌধুরী										অবিনাশচন্দ্র মণ্ডল	কলকাতা	1913							pdf	1	T				{{W10 রচনা				'	
﻿নির্ঘণ্ট:পঞ্চক_মালা_-_বিজয়_চন্দ্র_মজুমদার.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:পঞ্চক_মালা_-_বিজয়_চন্দ্র_মজুমদার.pdf	book	পঞ্চক মালা	bn		বিজয়চন্দ্র মজুমদার					সেন ব্রাদার্স অ্যাণ্ড কোম্পানি	কলকাতা	1910							pdf	2	C							'	
﻿নির্ঘণ্ট:শকুন্তলা_(সিগনেট_প্রেস_সংস্করণ).djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:শকুন্তলা_(সিগনেট_প্রেস_সংস্করণ).djvu	book	শকুন্তলা (সিগনেট প্রেস সংস্করণ)	bn		অবনীন্দ্রনাথ ঠাকুর					সিগনেট প্রেস	কলকাতা	1953							djvu	3	T			{{c	300px{{Table	[[শকুন্তলা (সিগনেট প্রেস সংস্করণ)/শকুন্তলা	[[পাতা:শকুন্তলা (সিগনেট প্রেস সংস্করণ).djvu/৫	[[শকুন্তলা (সিগনেট প্রেস সংস্করণ)/দুষ্মন্ত	[[পাতা:শকুন্তলা (সিগনেট প্রেস সংস্করণ).djvu/১৩	[[শকুন্তলা (সিগনেট প্রেস সংস্করণ)/তপোবনে	[[পাতা:শকুন্তলা (সিগনেট প্রেস সংস্করণ).djvu/২৫	[[শকুন্তলা (সিগনেট প্রেস সংস্করণ)/রাজপুরে	[[পাতা:শকুন্তলা (সিগনেট প্রেস সংস্করণ).djvu/৩৭				'	
﻿নির্ঘণ্ট:এতদ্দেশীয়_স্ত্রীলোকদিগের_পূর্ব্বাবস্থা.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:এতদ্দেশীয়_স্ত্রীলোকদিগের_পূর্ব্বাবস্থা.pdf	book	এতদ্দেশীয় স্ত্রীলোকদিগের পূর্ব্বাবস্থা	bn		প্যারীচাঁদ মিত্র										বাল্মীকি যন্ত্র	কলকাতা	1878							pdf	4	T				{{W10 রচনা				'	
﻿নির্ঘণ্ট:মায়া-মৃগ_-_কাশীন্দ্রনাথ_বন্দ্যোপাধ্যায়.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:মায়া-মৃগ_-_কাশীন্দ্রনাথ_বন্দ্যোপাধ্যায়.pdf	book	মায়া-মৃগ	bn		কাশীন্দ্রনাথ বন্দ্যোপাধ্যায়										গুপ্ত প্রেস	কলকাতা	1879							pdf	1	OCR								'	
﻿নির্ঘণ্ট:ভূগোল_সার.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:ভূগোল_সার.djvu	book	ভূগোল সার	bn		অজ্ঞাত												কলকাতা	1853							djvu	4	T				{{W10 রচনা				'	
﻿নির্ঘণ্ট:তত্ত্বকথা.pdf	https://bn.wikisource.org/wiki/নির্ঘণ্ট:তত্ত্বকথা.pdf	book	তত্ত্বকথা	bn		সুরেন্দ্রনাথ দাশগুপ্ত										হার্ডিঞ্জ প্রিন্টিং ওয়ার্কস্	চট্টগ্রাম	1917							pdf	2	X								'	
﻿নির্ঘণ্ট:স্পেনীয়_মুসলমান_সভ্যতা.djvu	https://bn.wikisource.org/wiki/নির্ঘণ্ট:স্পেনীয়_মুসলমান_সভ্যতা.djvu	book	স্পেনীয় মুসলমান সভ্যতা	bn		সৈয়দ ইসমাইল হোসেন সিরাজী					সৈয়দ ইসমাইল হোসেন সিরাজী	কলকাতা	1916							djvu	1	V						{{rh	'	
